Order Date,Customer Name,Region,Category,Sales,Profit,Month,year
2020-11-13,Stefania Perrino,East,Furniture,186.95,30.99,11,2020
2020-11-13,Alan Dominguez,East,Technology,199.96,70.5028,11,2020
2020-11-13,Katrina Edelman,Central,Furniture,221.9992,-27.2646,11,2020
2020-11-13,Cassandra Brandow,South,Technology,253.92,23.992,11,2020
2020-11-13,Christopher Schild,Central,Office Supplies,265.376,-48.9549,11,2020
2020-11-13,Ted Trevino,West,Office Supplies,360.91,10.3473,11,2020
2020-11-13,Ted Trevino,West,Office Supplies,586.024,190.0206,11,2020
2020-11-13,Ken Brennan,East,Technology,674.95,163.787,11,2020
2020-11-13,Sean Braxton,East,Technology,692.995,-935.9595,11,2020
2020-11-13,Michael Nguyen,South,Office Supplies,738.064,-63.0056,11,2020
2020-11-13,Ted Trevino,West,Furniture,2422.704,150.294,11,2020
2020-11-13,Michael Nguyen,South,Office Supplies,74.904,3.339,11,2020
2020-11-13,Toby Carlisle,South,Office Supplies,108.064,0.1548,11,2020
2020-11-13,Sean Braxton,East,Office Supplies,99.22,-7.48,11,2020
2020-11-13,Ted Trevino,West,Office Supplies,112.64,4.2336,11,2020
2020-11-13,Maria Etezadi,Central,Office Supplies,113.324,-24.7086,11,2020
2020-11-13,Erin Mull,East,Office Supplies,145.21,3.363,11,2020
2020-11-13,Stefania Perrino,East,Technology,149.6,12.208,11,2020
2020-11-13,Ken Lonsdale,West,Technology,143.0,1.375,11,2020
2020-11-13,Sean Braxton,East,Technology,151.864,9.1296,11,2020
2020-11-13,Sanjit Engle,West,Technology,151.95,29.0325,11,2020
2020-11-14,Pauline Webber,East,Office Supplies,131.36,25.0536,11,2020
2020-11-14,Clytie Kelty,East,Technology,154.94,15.992,11,2020
2020-11-14,Xylona Preis,Central,Technology,209.952,-27.2922,11,2020
2020-11-14,Lindsay Williams,West,Furniture,334.568,28.1372,11,2020
2020-11-14,Clytie Kelty,East,Office Supplies,83.648,-2.7968,11,2020
2020-11-14,Toby Carlisle,Central,Office Supplies,104.99,-32.985,11,2020
2020-11-14,Frank Olsen,East,Office Supplies,121.64,3.024,11,2020
2020-11-14,Joe Elijah,West,Office Supplies,127.24,9.9296,11,2020
2020-11-14,Arthur Wiediger,Central,Office Supplies,127.28,7.4872,11,2020
2020-11-14,Xylona Preis,Central,Office Supplies,159.04,4.504,11,2020
2020-11-15,Dana Kaydos,South,Furniture,243.064,55.016,11,2020
2020-11-15,Dana Kaydos,South,Furniture,378.136,0.0,11,2020
2020-11-16,Bill Stewart,East,Office Supplies,122.352,5.397,11,2020
2020-11-16,Chris Cortes,West,Technology,133.88,10.788,11,2020
2020-11-16,Lena Creighton,West,Furniture,145.94,23.988,11,2020
2020-11-16,Charlotte Melton,East,Technology,160.94,5.997,11,2020
2020-11-16,Christy Brittain,East,Office Supplies,165.82,73.41,11,2020
2020-11-16,Bill Stewart,East,Technology,178.96,-1.7495,11,2020
2020-11-16,Chris Cortes,West,Furniture,186.92,23.7864,11,2020
2020-11-16,Scott Williamson,West,Office Supplies,847.28,24.3384,11,2020
2020-11-16,Bill Stewart,East,Technology,910.982,74.9985,11,2020
2020-11-16,Mitch Willingham,West,Technology,1931.976,215.9973,11,2020
2020-11-16,Lena Creighton,West,Furniture,94.42,4.4712,11,2020
2020-11-16,Brian Moss,East,Office Supplies,97.824,-1.3984,11,2020
2020-11-16,Chris Cortes,West,Office Supplies,110.29,7.9896,11,2020
2020-11-16,Mick Brown,West,Furniture,100.31,5.193,11,2020
2020-11-16,Eileen Kiefer,West,Office Supplies,129.36,6.0736,11,2020
2020-11-16,Jay Kimmel,West,Office Supplies,148.86,0.9772,11,2020
2020-11-16,Chris Cortes,West,Office Supplies,155.68,34.6296,11,2020
2020-11-16,Mick Hernandez,East,Technology,182.44,24.1224,11,2020
2020-11-17,Christopher Conant,East,Furniture,200.76,76.9816,11,2020
2020-11-17,Ruben Ausman,South,Technology,224.1,55.647,11,2020
2020-11-17,Emily Grady,Central,Technology,269.96,83.986,11,2020
2020-11-17,Clytie Kelty,South,Office Supplies,284.24,93.884,11,2020
2020-11-17,Joy Bell-,Central,Furniture,342.7328,-14.4588,11,2020
2020-11-17,Clytie Kelty,South,Technology,479.16,107.79,11,2020
2020-11-17,Victoria Wilson,East,Office Supplies,1295.64,349.3392,11,2020
2020-11-17,Hunter Lopez,East,Technology,5517.97,5039.9856,11,2020
2020-11-17,Greg Guthrie,West,Office Supplies,77.904,4.5188,11,2020
2020-11-17,Katharine Harms,West,Office Supplies,109.158,-3.465,11,2020
2020-11-17,Katharine Harms,West,Office Supplies,133.608,6.6177,11,2020
2020-11-17,Trudy Brown,East,Office Supplies,135.8,20.586,11,2020
2020-11-17,Christine Sundaresam,South,Office Supplies,130.04,12.264,11,2020
2020-11-17,Christopher Conant,East,Office Supplies,157.88,18.6624,11,2020
2020-11-17,Xylona Preis,East,Office Supplies,171.94,14.2632,11,2020
2020-11-17,Ruben Ausman,South,Technology,145.99,28.7964,11,2020
2020-11-18,Jim Sink,South,Office Supplies,104.36,-19.323,11,2020
2020-11-18,Christina DeMoss,West,Office Supplies,121.94,9.594,11,2020
2020-11-18,Nona Balk,Central,Office Supplies,142.52,24.9804,11,2020
2020-11-18,Christina DeMoss,West,Technology,159.52,54.3332,11,2020
2020-11-18,Russell D'Ascenzo,Central,Furniture,177.386,-25.4772,11,2020
2020-11-18,Christina DeMoss,West,Office Supplies,184.68,45.8136,11,2020
2020-11-18,Jim Sink,South,Office Supplies,411.056,48.632,11,2020
2020-11-18,Nona Balk,Central,Furniture,104.82,2.7354,11,2020
2020-11-18,Christina DeMoss,West,Office Supplies,111.96,1.4208,11,2020
2020-11-18,Nona Balk,Central,Office Supplies,117.38,3.4686,11,2020
2020-11-18,Maria Etezadi,Central,Furniture,118.76,8.2992,11,2020
2020-11-18,Art Ferguson,South,Office Supplies,139.944,-0.6624,11,2020
2020-11-18,Christina DeMoss,West,Office Supplies,113.448,2.9568,11,2020
2020-11-18,Jim Sink,South,Office Supplies,147.736,7.2576,11,2020
2020-11-18,Jim Sink,South,Office Supplies,138.232,-16.1856,11,2020
2020-11-18,Jim Sink,South,Office Supplies,143.472,14.5152,11,2020
2020-11-18,Russell D'Ascenzo,Central,Office Supplies,166.584,20.844,11,2020
2020-11-18,Art Ferguson,South,Office Supplies,159.384,15.5344,11,2020
2020-11-18,Nona Balk,Central,Office Supplies,161.76,10.5728,11,2020
2020-11-18,Jane Waco,East,Office Supplies,170.864,7.7728,11,2020
2020-11-18,Dave Kipp,East,Technology,177.95,36.7255,11,2020
2020-11-19,Aimee Bixby,Central,Office Supplies,114.136,8.6744,11,2020
2020-11-19,Anne Pryor,East,Furniture,127.974,-29.3238,11,2020
2020-11-19,Nathan Cano,Central,Furniture,234.058,-46.3998,11,2020
2020-11-19,Jonathan Howell,Central,Furniture,249.075,-131.445,11,2020
2020-11-19,Art Ferguson,Central,Furniture,275.058,-53.2704,11,2020
2020-11-19,Linda Cazamias,Central,Furniture,315.312,-8.7232,11,2020
2020-11-19,Mick Crebagga,West,Office Supplies,332.01,76.2525,11,2020
2020-11-19,Stewart Carmichael,Central,Furniture,760.116,-71.8116,11,2020
2020-11-19,Adrian Barton,South,Furniture,862.88,213.6888,11,2020
2020-11-19,Justin Deggeller,East,Office Supplies,1538.74,626.185,11,2020
2020-11-19,Nathan Cano,Central,Office Supplies,1556.188,-2287.782,11,2020
2020-11-19,Aimee Bixby,Central,Furniture,93.992,-13.993,11,2020
2020-11-19,Nathan Cano,Central,Office Supplies,112.04,3.912,11,2020
2020-11-19,Aimee Bixby,Central,Office Supplies,124.672,0.5004,11,2020
2020-11-19,Justin Deggeller,East,Office Supplies,124.74,8.37,11,2020
2020-11-19,Richard Bierner,South,Office Supplies,120.96,6.6584,11,2020
2020-11-19,Adrian Shami,East,Office Supplies,103.36,6.4128,11,2020
2020-11-19,Dorothy Dickinson,South,Office Supplies,138.06,12.53,11,2020
2020-11-19,Katherine Ducich,West,Technology,149.968,2.3976,11,2020
2020-11-19,Adrian Barton,South,Office Supplies,122.96,10.7604,11,2020
2020-11-19,Mick Crebagga,West,Furniture,130.7,7.106,11,2020
2020-11-19,Aimee Bixby,Central,Office Supplies,143.896,5.28,11,2020
2020-11-19,Adrian Shami,East,Office Supplies,158.28,13.932,11,2020
2020-11-19,Stewart Carmichael,Central,Office Supplies,141.776,8.7384,11,2020
2020-11-19,Jennifer Halladay,East,Office Supplies,164.913,-45.9333,11,2020
2020-11-19,Anne Pryor,East,Office Supplies,159.408,18.2525,11,2020
2020-11-20,Carlos Daly,East,Office Supplies,112.97,19.3116,11,2020
2020-11-20,Liz Pelletier,West,Office Supplies,122.056,27.3182,11,2020
2020-11-20,Brian Thompson,East,Furniture,127.6,28.13,11,2020
2020-11-20,Carlos Daly,East,Furniture,226.968,-25.2956,11,2020
2020-11-20,Erica Smith,South,Furniture,244.568,-23.5764,11,2020
2020-11-20,Kelly Andreada,West,Furniture,326.92,-46.137,11,2020
2020-11-20,Katharine Harms,East,Technology,606.99,170.997,11,2020
2020-11-20,Carlos Daly,East,Technology,1289.97,327.5922,11,2020
2020-11-20,Katharine Harms,East,Technology,85.97,1.3365,11,2020
2020-11-20,Brian Thompson,East,Furniture,123.656,1.5714,11,2020
2020-11-20,Jennifer Halladay,South,Office Supplies,96.968,2.6964,11,2020
2020-11-20,Sample Company A,South,Furniture,128.58,11.5836,11,2020
2020-11-20,Jennifer Halladay,South,Office Supplies,126.728,1.7955,11,2020
2020-11-20,Hunter Glantz,Central,Office Supplies,109.0,9.68,11,2020
2020-11-20,Liz Pelletier,West,Furniture,125.6,16.614,11,2020
2020-11-20,Carlos Daly,East,Office Supplies,115.76,22.4448,11,2020
2020-11-20,Katharine Harms,East,Furniture,139.97,9.1746,11,2020
2020-11-21,Chloris Kastensmidt,West,Office Supplies,100.84,24.8832,11,2020
2020-11-21,Chloris Kastensmidt,West,Office Supplies,170.8,56.55,11,2020
2020-11-21,Barry Franz,West,Technology,696.976,49.4982,11,2020
2020-11-21,Chloris Kastensmidt,West,Technology,1053.992,103.9992,11,2020
2020-11-21,Barry Franz,West,Office Supplies,113.56,1.4456,11,2020
2020-11-21,Patrick Jones,West,Office Supplies,119.76,3.1752,11,2020
2020-11-21,Barry Franz,West,Office Supplies,108.62,2.2412,11,2020
2020-11-21,Barry Franz,West,Office Supplies,129.02,3.5178,11,2020
2020-11-21,Cindy Chapman,East,Office Supplies,119.448,2.64,11,2020
2020-11-21,Scott Williamson,East,Furniture,142.42,11.2422,11,2020
2020-11-21,Cindy Chapman,East,Office Supplies,148.296,3.9296,11,2020
2020-11-21,Henia Zydlo,Central,Technology,124.176,-12.4146,11,2020
2020-11-21,Patrick Jones,West,Office Supplies,129.736,14.7668,11,2020
2020-11-21,Benjamin Patterson,West,Furniture,173.98,20.5842,11,2020
2020-11-21,Barry Franz,West,Office Supplies,160.56,15.2712,11,2020
2020-11-22,Frank Olsen,Central,Office Supplies,207.712,2.232,11,2020
2020-11-23,Jennifer Patt,Central,Office Supplies,102.304,29.364,11,2020
2020-11-23,Janet Martin,South,Technology,114.112,17.6016,11,2020
2020-11-23,Jennifer Patt,Central,Furniture,162.785,-31.0335,11,2020
2020-11-23,Alan Hwang,Central,Technology,221.96,19.596,11,2020
2020-11-23,Christopher Martinez,Central,Technology,235.384,16.6788,11,2020
2020-11-23,Janet Molinari,Central,Office Supplies,297.92,138.2016,11,2020
2020-11-23,Dan Campbell,Central,Office Supplies,88.36,0.1744,11,2020
2020-11-23,Christopher Martinez,Central,Furniture,86.464,-4.04,11,2020
2020-11-23,Jennifer Patt,Central,Office Supplies,118.104,-9.156,11,2020
2020-11-23,Frank Hawley,East,Office Supplies,115.476,-5.9808,11,2020
2020-11-23,Janet Molinari,Central,Furniture,116.4,11.076,11,2020
2020-11-23,Janet Martin,South,Office Supplies,107.304,1.0738,11,2020
2020-11-23,Janet Martin,South,Technology,115.992,2.0994,11,2020
2020-11-23,Chris Selesnick,Central,Office Supplies,116.688,3.7408,11,2020
2020-11-23,Christopher Martinez,Central,Office Supplies,146.52,4.176,11,2020
2020-11-23,Tamara Dahlen,East,Furniture,138.048,7.2144,11,2020
2020-11-23,Jennifer Patt,Central,Office Supplies,133.288,12.7008,11,2020
2020-11-24,Maribeth Yedwab,South,Office Supplies,106.848,24.318,11,2020
2020-11-24,Roland Schwarz,South,Technology,114.1,39.55,11,2020
2020-11-24,Shaun Chance,East,Technology,126.988,-14.998,11,2020
2020-11-24,Kelly Andreada,East,Office Supplies,194.96,78.9412,11,2020
2020-11-24,John Lee,West,Technology,249.58,87.1962,11,2020
2020-11-24,Shaun Chance,East,Office Supplies,265.544,83.2097,11,2020
2020-11-24,Roland Schwarz,South,Office Supplies,337.84,157.3632,11,2020
2020-11-24,Kelly Andreada,East,Furniture,371.568,-16.0784,11,2020
2020-11-24,Beth Paige,West,Furniture,396.08,9.102,11,2020
2020-11-24,Mark Van Huff,West,Office Supplies,450.872,-41.5872,11,2020
2020-11-24,Todd Sumrall,East,Furniture,1000.292,173.7408,11,2020
2020-11-24,Frank Merwin,South,Office Supplies,1484.96,375.4296,11,2020
2020-11-24,Patrick Ryan,West,Office Supplies,105.78,3.501,11,2020
2020-11-24,Maribeth Yedwab,South,Office Supplies,101.673,-7.782,11,2020
2020-11-24,Greg Tran,Central,Office Supplies,99.824,2.5707,11,2020
2020-11-24,Mark Van Huff,West,Office Supplies,107.724,-15.1976,11,2020
2020-11-24,Kelly Andreada,East,Office Supplies,111.96,6.2208,11,2020
2020-11-24,Kelly Andreada,East,Office Supplies,128.38,7.371,11,2020
2020-11-24,Todd Sumrall,East,Office Supplies,123.88,2.8812,11,2020
2020-11-24,Jason Gross,Central,Office Supplies,118.762,-24.7716,11,2020
2020-11-24,Brooke Gillingham,Central,Office Supplies,133.29,7.9896,11,2020
2020-11-24,Michael Dominguez,South,Office Supplies,132.008,-12.672,11,2020
2020-11-24,Frank Merwin,South,Office Supplies,117.88,1.4112,11,2020
2020-11-24,Patrick Gardner,West,Office Supplies,117.76,9.9936,11,2020
2020-11-24,Beth Paige,West,Furniture,163.088,-1.7772,11,2020
2020-11-25,Rose O'Brian,Central,Office Supplies,104.84,-179.776,11,2020
2020-11-25,Rose O'Brian,Central,Technology,342.96,37.495,11,2020
2020-11-25,Bradley Drucker,West,Furniture,387.499,-29.6058,11,2020
2020-11-25,Sam Zeldin,Central,Office Supplies,526.81,0.0,11,2020
2020-11-25,Brendan Sweed,South,Furniture,714.96,168.4704,11,2020
2020-11-25,Henia Zydlo,South,Furniture,768.92,-81.441,11,2020
2020-11-25,Rose O'Brian,Central,Furniture,899.93,-24.398,11,2020
2020-11-25,Bradley Drucker,West,Office Supplies,111.48,2.8296,11,2020
2020-11-25,Tracy Zic,West,Office Supplies,100.16,1.3416,11,2020
2020-11-25,Rose O'Brian,Central,Office Supplies,130.688,3.7376,11,2020
2020-11-25,Edward Becker,West,Technology,146.96,3.4965,11,2020
2020-11-25,Edward Becker,West,Office Supplies,170.08,15.336,11,2020
2020-11-25,Delfina Latchford,South,Office Supplies,150.87,23.9463,11,2020
2020-11-26,Corey Catlett,East,Office Supplies,100.272,9.801,11,2020
2020-11-26,Tonja Turnell,Central,Technology,116.98,43.1904,11,2020
2020-11-26,Frank Gastineau,East,Office Supplies,135.344,32.6704,11,2020
2020-11-26,Michael Nguyen,East,Furniture,159.3,37.884,11,2020
2020-11-26,Lynn Smith,Central,Furniture,170.3,40.416,11,2020
2020-11-26,Liz Thompson,East,Technology,232.752,-40.4712,11,2020
2020-11-26,Corey Catlett,East,Office Supplies,242.136,23.9778,11,2020
2020-11-26,Tonja Turnell,Central,Furniture,280.94,67.0644,11,2020
2020-11-26,Tonja Turnell,Central,Furniture,843.6,240.294,11,2020
2020-11-26,Michael Nguyen,East,Technology,996.95,264.5865,11,2020
2020-11-26,Tonja Turnell,Central,Technology,1906.96,545.1884,11,2020
2020-11-26,Adam Hart,South,Office Supplies,97.84,3.7236,11,2020
2020-11-26,Tonja Turnell,Central,Furniture,124.46,9.8856,11,2020
2020-11-26,Guy Thornton,Central,Office Supplies,130.568,-53.7088,11,2020
2020-11-26,Lynn Smith,Central,Technology,136.04,12.1728,11,2020
2020-11-26,Frank Gastineau,East,Office Supplies,142.73,14.6825,11,2020
2020-11-27,Bill Donatelli,West,Office Supplies,132.488,41.1208,11,2020
2020-11-27,Resi Pölking,East,Office Supplies,138.424,36.2556,11,2020
2020-11-27,Brian Moss,Central,Technology,166.73,56.0547,11,2020
2020-11-27,Lindsay Williams,West,Technology,179.16,59.8176,11,2020
2020-11-27,Justin Ritter,Central,Office Supplies,207.28,72.8088,11,2020
2020-11-27,Lindsay Williams,West,Office Supplies,276.55,114.9385,11,2020
2020-11-27,Justin Ritter,Central,Office Supplies,510.94,224.073,11,2020
2020-11-27,Resi Pölking,East,Office Supplies,91.99,2.0271,11,2020
2020-11-27,Doug Bickford,South,Office Supplies,120.76,0.7665,11,2020
2020-11-27,Bill Donatelli,West,Furniture,155.84,6.0288,11,2020
2020-11-27,Doug Bickford,South,Office Supplies,144.584,4.3584,11,2020
2020-11-27,Brian Moss,Central,Furniture,147.94,19.2454,11,2020
2020-11-27,Doug O'Connell,West,Technology,169.568,5.7568,11,2020
2020-11-28,Emily Phan,West,Office Supplies,101.65,29.4455,11,2020
2020-11-28,Deirdre Greer,East,Office Supplies,108.96,35.982,11,2020
2020-11-28,Rick Hansen,West,Office Supplies,137.768,31.0688,11,2020
2020-11-28,Ross Baird,East,Furniture,536.488,-12.9122,11,2020
2020-11-28,Ross Baird,East,Furniture,122.232,75.5424,11,2020
2020-11-28,Lindsay Shagiari,East,Furniture,1081.2,272.792,11,2020
2020-11-28,Deirdre Greer,East,Technology,524.89,494.9725,11,2020
2020-11-28,Ross Baird,East,Furniture,115.32,-619.596,11,2020
2020-11-28,Lindsay Shagiari,East,Furniture,116.9,7.524,11,2020
2020-11-28,Lindsay Shagiari,East,Office Supplies,117.64,0.738,11,2020
2020-11-28,Ross Baird,East,Office Supplies,102.344,7.92,11,2020
2020-11-28,Ross Baird,East,Office Supplies,151.552,5.4432,11,2020
2020-11-29,Ted Trevino,South,Furniture,122.52,19.035,11,2020
2020-11-29,Ted Trevino,South,Furniture,410.368,48.796,11,2020
2020-11-30,Victor Preis,East,Office Supplies,100.56,1.6712,11,2020
2020-11-30,Harold Pawlan,East,Office Supplies,106.472,23.1093,11,2020
2020-11-30,Bart Pistole,Central,Technology,115.976,-10.7973,11,2020
2020-11-30,Max Engle,East,Office Supplies,166.94,45.2226,11,2020
2020-11-30,Scott Williamson,South,Office Supplies,204.8,43.45,11,2020
2020-11-30,Victor Preis,East,Office Supplies,291.49,5.3898,11,2020
2020-11-30,Shahid Collister,South,Technology,408.976,81.5949,11,2020
2020-11-30,Victor Preis,East,Technology,590.06,163.818,11,2020
2020-11-30,Max Ludwig,East,Office Supplies,673.936,82.992,11,2020
2020-11-30,Trudy Brown,East,Furniture,1129.316,-15.4188,11,2020
2020-11-30,Harold Pawlan,East,Furniture,1263.9,262.39,11,2020
2020-11-30,Shahid Collister,South,Furniture,1805.682,-653.2834,11,2020
2020-11-30,Stuart Calhoun,Central,Office Supplies,128.368,0.8288,11,2020
2020-11-30,Maria Zettner,West,Furniture,152.83,9.5571,11,2020
2020-11-30,Parhena Norris,South,Technology,175.976,8.997,11,2020
2020-12-01,Joseph Holt,Central,Office Supplies,103.99,3.6796,12,2020
2020-12-01,Sally Hughsby,West,Furniture,106.68,31.0992,12,2020
2020-12-01,Dianna Vittorini,West,Technology,127.584,9.2386,12,2020
2020-12-01,Joseph Holt,Central,Office Supplies,131.92,5.8744,12,2020
2020-12-01,Erica Hernandez,East,Office Supplies,138.68,35.3295,12,2020
2020-12-01,Sean O'Donnell,West,Furniture,153.96,41.1684,12,2020
2020-12-01,Joseph Holt,Central,Technology,156.98,35.6346,12,2020
2020-12-01,Sarah Jordon,Central,Technology,229.8,24.7275,12,2020
2020-12-01,Craig Carreira,East,Office Supplies,238.55,6.6465,12,2020
2020-12-01,Sarah Jordon,Central,Furniture,354.058,-18.1176,12,2020
2020-12-01,Sean Christensen,East,Furniture,419.972,-28.498,12,2020
2020-12-01,Dianna Vittorini,West,Technology,449.368,30.4776,12,2020
2020-12-01,Dianna Vittorini,West,Technology,483.376,52.9173,12,2020
2020-12-01,Sally Hughsby,West,Office Supplies,561.24,5.4124,12,2020
2020-12-01,Max Ludwig,West,Furniture,669.64,107.0388,12,2020
2020-12-01,Alan Dominguez,East,Furniture,928.15,251.202,12,2020
2020-12-01,Dianna Vittorini,West,Office Supplies,122.783,-4.7481,12,2020
2020-12-01,Maribeth Yedwab,Central,Office Supplies,118.368,3.6288,12,2020
2020-12-01,Matthew Grinstein,East,Furniture,99.712,1.7352,12,2020
2020-12-01,Craig Carreira,East,Office Supplies,118.52,6.132,12,2020
2020-12-01,Joseph Holt,Central,Office Supplies,134.92,7.4824,12,2020
2020-12-01,Sally Hughsby,West,Office Supplies,141.92,5.373,12,2020
2020-12-01,Sean Christensen,East,Office Supplies,117.001,-5.6007,12,2020
2020-12-01,Dianna Vittorini,West,Office Supplies,112.152,3.5046,12,2020
2020-12-01,Craig Carreira,East,Technology,127.37,6.9258,12,2020
2020-12-01,Sean Christensen,East,Office Supplies,145.936,5.1792,12,2020
2020-12-01,Clay Cheatham,West,Office Supplies,138.128,3.6714,12,2020
2020-12-01,Ralph Arnett,East,Office Supplies,150.392,2.337,12,2020
2020-12-01,Alan Dominguez,East,Office Supplies,153.44,9.3312,12,2020
2020-12-01,Sean O'Donnell,West,Office Supplies,129.86,18.837,12,2020
